Publisher Name,Publisher Registry Id,Core Average (with valid data),Financials Average (with valid data),Value Added Average (with valid data),Weighted Average (with valid data),Core Average (with any data),Financials Average (with any data),Value Added Average (with any data),Weighted Average (with any data)
Fundo de Investimento e Patrimonio do Abastecimento de Água (FIPAG),fipag,90.0,50.0,55.55555555555556,71.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
GALZ,galz,93.33333333333333,83.33333333333333,40.74074074074073,77.68518518518519,100.0,83.33333333333333,40.74074074074073,81.0185185185185
Gates Foundation,bmgf,100.0,99.981765134938,74.30294345931101,93.57117714856224,100.0,99.981765134938,74.30294345931101,93.57117714856224
Gatsby Africa,ga,100.0,56.25,31.944444444444443,72.04861111111111,100.0,56.25,31.944444444444443,72.04861111111111
"Gavi, the vaccine alliance",gavi,100.0,99.84939759036145,62.04939546138573,90.47469826293678,100.0,99.84939759036145,62.06878658025328,90.47954604265368
GEF Secretariat,gef,97.49367088607595,57.832174793038796,47.0042194092827,74.95593399361834,99.9746835443038,57.832174793038796,47.0464135021097,76.20698884593902
GEMS Education Solutions,mgcubed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gender at Work,genderatwork,91.42857142857142,92.85714285714286,48.41269841269841,81.03174603174602,100.0,92.85714285714286,48.41269841269841,85.31746031746033
Gender Equality Network,gen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gender Links,gl,94.0,25.0,40.0,63.25,100.0,25.0,40.0,66.25
Geneva International Centre for Humanitarian Demining,gichd,100.0,46.875,29.166666666666668,69.01041666666667,100.0,46.875,29.166666666666668,69.01041666666667
Genome Research Limited,grl,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
GEOMOUN ASBL,geomoun,95.71428571428571,100.0,55.238095238095234,86.66666666666667,100.0,100.0,55.238095238095234,88.80952380952381
George Institute for Global Health,tgi_india,90.0,50.0,33.333333333333336,65.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
Germany - Federal Foreign Office,fo_germany,99.55882352941177,55.88235294117647,46.56084656084656,75.39021164021165,100.0,55.88235294117647,46.56084656084656,75.61079987550576
Germany - Ministry for Economic Cooperation and Development,bmz,99.99642260911043,98.34617028888067,54.22993399907054,88.14223737654302,100.0,98.34617028888067,54.22993399907054,88.14402607198781
Germany GIZ Non BMZ,giz,100.0,50.0,46.2962962962963,74.07407407407408,100.0,50.0,46.2962962962963,74.07407407407408
GHANA NETHERLANDS BUSINESS & CULTURE COUNCIL,gnbcc,100.0,75.0,74.74747474747474,87.43686868686868,100.0,75.0,83.83838383838383,89.70959595959596
Girls Not Brides: The Global Partnership to End Child Marriage,girlsnotbrides,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Girls’ Education Challenge – Fund Manager PwC,gecfundmanagerpwc,100.0,37.5,33.333333333333336,67.70833333333333,100.0,37.5,33.333333333333336,67.70833333333333
Giro555 (Stichting Samenwerkende Hulporganisaties),giro555,98.0,71.25,22.22222222222222,72.36805555555556,100.0,71.25,22.22222222222222,73.36805555555556
GiveDirectly,givedirectly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Global Action Nepal,gan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Global Alliance for Livestock Veterinary Medicines,galvmed,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Global Alliance for TB Drug Development,tb-a,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Global Anaesthesia Development Partnerships,gadp,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Global Antibiotic Research and Development Partnership,gardp,100.0,55.88235294117647,22.875816993464053,69.68954248366013,100.0,55.88235294117647,22.875816993464053,69.68954248366013
Global Canopy,globalcanopy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Global Disability Innovation Hub,gdihub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Global Focus,globaltfokus,100.0,25.0,33.333333333333336,64.58333333333333,100.0,25.0,33.333333333333336,64.58333333333333
Global Fund for Community Foundations,gfcf,100.0,100.0,33.333333333333336,83.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Global Fund to End Modern Slavery,gfems,90.0,47.5,15.555555555555555,60.763888888888886,100.0,47.5,15.555555555555555,65.76388888888889
Global Green Growth Institute (GGGI),gggi,99.31693989071039,49.373259052924794,48.353909465020564,74.09026207484153,100.0,49.373259052924794,48.353909465020564,74.43179212948634
Global Impact Investing Network,giin,90.0,75.0,50.0,76.25,100.0,75.0,50.0,81.25
Global Innovation Fund,gif,90.22727272727272,30.514705882352942,20.53872053872054,57.87699296890473,100.0,30.514705882352942,20.53872053872054,62.76335660526837
Global Integrity,gi,100.0,75.0,45.06172839506173,80.01543209876543,100.0,75.0,45.06172839506173,80.01543209876543
Global Network of People Living with HIV (GNP+),gnpplus,95.33333333333333,55.76923076923077,23.333333333333332,67.4423076923077,100.0,55.76923076923077,23.333333333333332,69.77564102564102
Global Network of Sex Work Projects (NSWP),nswp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Global Partnership for Education,gpe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Global Rights Compliance Foundation,grc2018,100.0,46.774193548387096,28.721624850657108,68.87395459976105,100.0,46.774193548387096,28.721624850657108,68.87395459976105
Global Shea Alliance,globalshea,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
Global Water Partnership,gwp,100.0,50.0,11.111111111111109,65.27777777777777,100.0,50.0,11.111111111111109,65.27777777777777
Global Witness,globalwitness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GlobalGiving.org,globalgiving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOAL,goal,100.0,62.5,44.44444444444444,76.73611111111111,100.0,62.5,44.44444444444444,76.73611111111111
GOGLA - Global Off-Grid Lighting Association,gogla,95.0,50.0,16.666666666666668,64.16666666666667,100.0,50.0,16.666666666666668,66.66666666666667
GoodWeave International,goodweave_intl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goree Institute,gorin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gorongosa Restoration Project,grp,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
GPPAC Foundation,gppac,90.0,50.0,11.11111111111111,60.27777777777778,100.0,50.0,11.11111111111111,65.27777777777777
Grand Bargain Test,wrgb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grand Challenges Canada,hgc,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Greater Virunga Transboundary Collaboration,gvtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece - Ministry of Foreign Affairs,greece_mfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ground Truth Solutions,ground-truth-solutions,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Groupe Pivot Santé Population,gpsp-org,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grow Asia,growasia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grow Movement,growmovement_admin,85.0,37.5,27.77777777777778,58.81944444444444,100.0,37.5,33.333333333333336,67.70833333333333
GSMA Foundation,gsma_foundation,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Gulu University,guluuni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guttmacher Institute,guttmacher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hagar International UK,hagar_uk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti Hospital Appeal,hha,100.0,75.0,55.55555555555556,82.63888888888889,100.0,75.0,55.55555555555556,82.63888888888889
"Hala Systems, Inc.",hala_systems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hand in Hand International,handinhand,100.0,75.0,11.11111111111111,71.52777777777777,100.0,75.0,11.11111111111111,71.52777777777777
Handicap International Belgique,hib,94.5,100.0,61.40350877192983,87.60087719298245,100.0,100.0,61.40350877192983,90.35087719298245
Handicap International Federation,hi_fed,94.0,56.666666666666664,22.22222222222222,66.72222222222221,100.0,56.666666666666664,22.22222222222222,69.72222222222223
Handicap International UK,hiuk,96.25,51.98863636363636,48.611111111111114,73.27493686868686,100.0,51.98863636363636,48.611111111111114,75.14993686868686
"Harvard Global Research and Support Services, Inc.",harvard_global,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Development Initiative,hdi,100.0,50.0,55.55555555555556,76.38888888888889,100.0,50.0,55.55555555555556,76.38888888888889
Health Insurance Fund,hif,97.5,56.25,41.666666666666664,73.22916666666667,100.0,56.25,41.666666666666664,74.47916666666667
Health Poverty Action,hpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HealthNet TPO,healthnet,100.0,100.0,27.77777777777778,81.94444444444444,100.0,100.0,27.77777777777778,81.94444444444444
HealthProm,hp_12,100.0,50.0,44.44444444444444,73.61111111111111,100.0,50.0,44.44444444444444,73.61111111111111
Healthright International-Kenya,hri,96.25,25.0,22.22222222222222,59.93055555555556,100.0,25.0,22.22222222222222,61.80555555555556
Healthy Entrepreneurs Foundation,hefoundation,98.0,85.0,51.111111111111114,83.02777777777777,100.0,85.0,51.111111111111114,84.02777777777777
Heartland Alliance International,ha-i,90.0,100.0,33.333333333333336,78.33333333333333,100.0,100.0,33.333333333333336,83.33333333333333
Heifer International South Africa,hsa,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,33.333333333333336,77.08333333333333
Heifer Nederland,heifernederland,86.66666666666666,50.0,69.13580246913578,73.11728395061728,100.0,50.0,69.13580246913578,79.78395061728395
HelpAge International,helpage_international,100.0,50.0,40.74074074074073,72.68518518518519,100.0,50.0,40.74074074074073,72.68518518518519
HelpAge International UK,ageintl,100.0,62.17948717948718,34.350834350834354,74.13258038258039,100.0,62.17948717948718,34.350834350834354,74.13258038258039
Helvetas Swiss Intercooperation,hsi,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Hiber for Electronic Media,7iberdotcom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Higher Population Council,hpc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HiiL innovating Justice,hiil_mfa,100.0,79.04040404040404,32.547699214365885,77.89702581369248,100.0,79.04040404040404,32.547699214365885,77.89702581369248
Hilfswerk Austria Zimbabwe,hwa-zm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hivos,stichting_hivos,89.76744186046511,49.16424418604652,40.29020075531704,67.24733216557344,96.74418604651163,49.16424418604652,40.54859868813358,70.80030374180083
HM Revenue and Customs,cbu_hmrc,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
HM Treasury,hmtfitb,90.0,33.33333333333333,14.814814814814813,57.03703703703703,100.0,33.33333333333333,14.814814814814813,62.03703703703703
Homeless International,hi,67.14285714285714,47.14285714285714,14.285714285714285,48.92857142857142,84.28571428571429,47.14285714285714,14.285714285714285,57.5
Hope and Homes for Children,hhc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hope for Children,hfc,100.0,50.0,11.11111111111111,65.27777777777777,100.0,50.0,11.11111111111111,65.27777777777777
Horizons for Green Development,horizons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hospice Africa Ltd,hauk,90.0,25.0,44.44444444444444,62.361111111111114,100.0,25.0,44.44444444444444,67.36111111111111
HRWG Indonesia,hrwg_indonesia,80.0,50.0,22.22222222222222,58.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
HTSPE,htspe,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,33.333333333333336,77.08333333333333
Huairou Commission,hc2022,100.0,75.0,28.70370370370371,75.92592592592592,100.0,75.0,28.70370370370371,75.92592592592592
Human Relief Foundation,hrf,100.0,25.0,44.44444444444444,67.36111111111111,100.0,25.0,44.44444444444444,67.36111111111111
Humanitarian Quality Assurance Initiative,hqai,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
I Choose Life Africa,ke-ngc-3372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahimia Media Center,imc-2021,100.0,100.0,66.66666666666667,91.66666666666667,100.0,100.0,66.66666666666667,91.66666666666667
ICA:UK,icauk,90.0,37.5,50.0,66.875,100.0,37.5,50.0,71.875
ICCO Cooperation,icco-cooperation,100.0,50.0,58.333333333333336,77.08333333333333,100.0,50.0,58.333333333333336,77.08333333333333
ICF Consulting Services Ltd,icf,100.0,75.0,22.22222222222222,74.30555555555556,100.0,75.0,22.22222222222222,74.30555555555556
ICLEI Colombia,iclei,90.0,50.0,22.22222222222222,63.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
ICS,ics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDB Invest,idbinvest,96.10681658468026,65.26704146170063,44.44444444444444,75.4812797688764,96.10681658468026,65.26704146170063,44.44444444444444,75.4812797688764
iDE,ide,100.0,31.25,19.444444444444443,62.673611111111114,100.0,31.25,19.444444444444443,62.673611111111114
IDEO.org,ideo_org,100.0,0.0,22.22222222222222,55.55555555555556,100.0,0.0,22.22222222222222,55.55555555555556
IDH Investment Management B.V.,idh_im,100.0,75.0,33.333333333333336,77.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
IDH THE SUSTAINABLE TRADE INITIATIVE,idh-ghana,100.0,25.0,64.44444444444444,72.36111111111111,100.0,25.0,64.44444444444444,72.36111111111111
"IDH, the Sustainable Trade Initiative",idh,99.46428571428571,77.67857142857143,48.248494800218936,81.21390941434043,100.0,77.67857142857143,48.248494800218936,81.4817665571976
IDinsight,idinsight,100.0,50.0,33.333333333333336,70.83333333333333,100.0,50.0,33.333333333333336,70.83333333333333
IDOM INGENIERIA,idom_mx,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
IFOAM - Organics International,ifoam,97.64705882352942,26.96078431372549,23.249299719887954,61.37605042016807,98.62745098039215,26.96078431372549,23.249299719887954,61.86624649859944
Iftiin Foundation,iffoundation12,100.0,25.0,11.11111111111111,59.02777777777778,100.0,25.0,11.11111111111111,59.02777777777778
IGD Benin,igd_benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IHE Delft Institute for Water Education,ihedelft,100.0,81.25,41.666666666666664,80.72916666666667,100.0,81.25,41.666666666666664,80.72916666666667
Iles de Paix,idp,100.0,100.0,45.37037037037037,86.3425925925926,100.0,100.0,45.37037037037037,86.3425925925926
ILGA Asia,ilgaasia,95.0,75.0,27.77777777777778,73.19444444444444,100.0,75.0,27.77777777777778,75.69444444444444
ILGA World,ilgaworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMA World Health,us-imawh,95.0,25.0,50.0,66.25,100.0,25.0,50.0,68.75
IMC WORLDWIDE,imcw_admin,99.20353982300885,43.876001809345965,43.37047962416693,71.41339026988265,100.0,44.31847968545216,43.76379329181688,72.02056824431726
IMD Moçambique,imdmozambique,97.5,31.25,2.7777777777777777,57.25694444444444,100.0,31.25,2.7777777777777777,58.50694444444444
Imfact Working Capital Solutions Limited,imfact2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPACT Initiatives,impact_initiatives,100.0,57.14285714285714,26.984126984126984,71.03174603174602,100.0,57.14285714285714,26.984126984126984,71.03174603174602
ImpactAssets Inc.,ia,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
"Imperial College of Science, Technology and Medicine",imperial,100.0,50.0,16.666666666666668,66.66666666666667,100.0,50.0,16.666666666666668,66.66666666666667
Impunity Watch,iw_admin,96.66666666666666,41.666666666666664,40.74074074074073,68.93518518518518,100.0,41.666666666666664,40.74074074074073,70.60185185185185
Independent Medico-Legal Unit,imlu,90.0,25.0,22.22222222222222,56.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Index Initiative Foundation,iif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indigo Trust,indtrust,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infrastructure Credit Guarantee Company Limited,infracredit,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
inHive,inhive,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Iniciativa Climatica de Mexico,icm_mx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Initiative Sankofa d'Afrique de l'Ouest,isdao,92.5,75.0,36.111111111111114,74.02777777777777,100.0,75.0,36.111111111111114,77.77777777777777
Innovate UK KTN,ktn,90.0,25.0,0.0,51.25,100.0,25.0,0.0,56.25
Innovations for Poverty Action,ipa_,90.22727272727272,25.0,18.65537593020272,56.02748034618704,100.0,25.0,18.65537593020272,60.91384398255068
Innovex Uganda limited,in,100.0,75.0,66.66666666666667,85.41666666666667,100.0,75.0,66.66666666666667,85.41666666666667
Instiglio,instiglio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institut de Formation Syndical International - Internationaal Syndicaal Vormingsinstituut,ifsi_isvi,100.0,100.0,41.26984126984127,85.31746031746032,100.0,100.0,41.26984126984127,85.31746031746032
"Institut National de l'Eau, Benin",ine_benin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institute for Clinical Effectiveness and Health Policy,iecs-2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Institute for Community Based Sociotherapy,ic-bs_24,90.0,75.0,33.333333333333336,72.08333333333333,100.0,75.0,33.333333333333336,77.08333333333333
Institute for Family Health,khf_ifh,100.0,75.0,38.888888888888886,78.47222222222223,100.0,75.0,38.888888888888886,78.47222222222223
Institute for Policy Research and Advocacy (ELSAM),elsam,80.0,0.0,22.22222222222222,45.55555555555556,90.0,0.0,22.22222222222222,50.55555555555556
Institute for Security Studies,issafrica,100.0,100.0,44.44444444444444,86.11111111111111,100.0,100.0,44.44444444444444,86.11111111111111
Institute for War & Peace Reporting,iwpr,98.88888888888889,5.555555555555555,12.698412698412698,54.007936507936506,100.0,5.555555555555555,12.698412698412698,54.56349206349206
Institute of Development Studies,ids,95.0,37.5,22.22222222222222,62.43055555555556,100.0,37.5,22.22222222222222,64.93055555555556
"Institute of Psychiatry, Rawalpindi Medical University",iop-rmu,100.0,25.0,22.22222222222222,61.80555555555556,100.0,25.0,22.22222222222222,61.80555555555556
Institute of Tropical Medicine,itm,100.0,100.0,43.53946706887883,85.8848667672197,100.0,100.0,44.84665661136249,86.21166415284063
Instituto BVRio,bvrio,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Integrated Water Resources Management Programme,iwrm,100.0,50.0,22.22222222222222,68.05555555555556,100.0,50.0,22.22222222222222,68.05555555555556
Integrity Action,integrity_action,89.47368421052632,3.947368421052631,0.5847953216374269,45.86988304093567,99.47368421052632,32.89473684210526,11.111111111111109,60.73830409356725
Integrity Research and Consultancy Ltd,integrity,100.0,37.5,14.814814814814813,63.0787037037037,100.0,37.5,14.814814814814813,63.0787037037037
Inter Islamic Network for Water Resources Development and Management,inwrdam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inter-American Development Bank,iadb,96.3360560093349,80.97543284241067,76.34513926767764,87.49817103218953,96.91948658109685,80.97543284241067,82.17944498529724,89.2484627474754
