Publisher Name,Publisher Registry Id,Contacts (with valid data),Location Details (with valid data),Geographic Coordinates (with valid data),DAC Sectors (with valid data),Capital Spend (with valid data),Activity Documents (with valid data),Aid Type (with valid data),Recipient Language (with valid data),Result/ Indicator (with valid data),Average (with valid data),Contacts (with any data),Location Details (with any data),Geographic Coordinates (with any data),DAC Sectors (with any data),Capital Spend (with any data),Activity Documents (with any data),Aid Type (with any data),Recipient Language (with any data),Result/ Indicator (with any data),Average (with any data)
Finn Church Aid (Kirkon Ulkomaanapu sr),fca,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
FMDQ Group PLC,fmdqgroupplc_2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111
FMO,fmo,100.0,0.0,0.0,100.0,0.0,0.0,100.0,55.62130177514793,0.0,39.513477975016436,100.0,0.0,0.0,100.0,0.0,0.0,100.0,55.62130177514793,0.0,39.513477975016436
FONCABA ASBL KBA VZW,foncaba,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fondation Hirondelle,fh_ch,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
Fondo Centroamericano de Mujeres,fcam,66.66666666666666,0.0,0.0,100.0,0.0,33.33333333333333,100.0,-,33.33333333333333,37.03703703703704,66.66666666666666,0.0,0.0,100.0,0.0,33.33333333333333,100.0,-,33.33333333333333,37.03703703703704
Fonds voor Ontwikkelingssamenwerking - Socialistische Solidariteit VZW,fos,0.0,80.0,80.0,100.0,0.0,0.0,100.0,-,0.0,40.0,0.0,80.0,80.0,100.0,0.0,0.0,100.0,-,0.0,40.0
Food and Agriculture Organization of the United Nations (FAO),fao,100.0,0.0,0.0,90.29029029029029,0.0,0.0,100.0,72.02718006795017,0.0,40.25749670647116,100.0,0.0,0.0,90.29029029029029,0.0,0.0,100.0,72.02718006795017,0.0,40.25749670647116
Food for the Hungry UK,fh,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Forest Trends Association,forest-trends,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
Forests Monitor,fm,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Forests of the World,fowdk,0.0,0.0,0.0,91.66666666666666,0.0,16.666666666666664,0.0,0.0,16.666666666666664,13.888888888888886,0.0,0.0,0.0,91.66666666666666,0.0,16.666666666666664,0.0,0.0,16.666666666666664,13.888888888888886
Forever Sabah,fs,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Forschungsinstitut zur Zukunft der Arbeit GmbH (IZA),iza,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Forum for Africa Women Educationalist Regional Secretariat,fawe-rs,83.33333333333334,38.88888888888889,38.88888888888889,100.0,0.0,38.88888888888889,38.88888888888889,62.5,44.44444444444444,49.53703703703704,83.33333333333334,38.88888888888889,38.88888888888889,100.0,0.0,38.88888888888889,38.88888888888889,62.5,44.44444444444444,49.53703703703704
forum for women in democracy,fowode,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,77.77777777777777
Forum Universitaire pour la Coopération Internationale au Développement -FUCID ASBL,fucid,0.0,66.66666666666666,66.66666666666666,100.0,0.0,0.0,100.0,-,0.0,37.03703703703704,0.0,66.66666666666666,66.66666666666666,100.0,0.0,0.0,100.0,-,0.0,37.03703703703704
Fosera Solarsystems GmbH & Co. KG aA,fosaa,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Foundation for Social Improvement,the_fsi,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
France - Ministry for Europe and Foreign Affairs,france,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
FRANK Water,frankwater,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Free a Girl,freeagirl,25.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,75.0,37.03703703703704,25.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,75.0,37.03703703703704
Free Press Unlimited,free_press_unlimited,100.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,100.0,48.148148148148145,100.0,0.0,0.0,100.0,0.0,0.0,100.0,33.33333333333333,100.0,48.148148148148145
Freedom Forum,ff,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555
Friends of Kipkelion,kipkelion,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Friends of Publish What You Fund,friendsofpwyf,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
"Friends of the Earth England, Wales and Northern Ireland",foe_ewni,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Friends of the Earth International,foei,25.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,36.111111111111114,25.0,0.0,0.0,100.0,0.0,0.0,100.0,-,100.0,36.111111111111114
Friends of the Earth-Ghana,foe-ghana,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,55.55555555555556
Friendship,fb_2023,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Frontclear,frontclear_ftap,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Frontline AIDS,f-aids,92.85714285714286,0.0,0.0,100.0,0.0,7.142857142857142,100.0,44.44444444444444,100.0,49.382716049382715,92.85714285714286,0.0,0.0,100.0,0.0,7.142857142857142,100.0,44.44444444444444,100.0,49.382716049382715
Frères des Hommes,fdhommes,0.0,75.0,75.0,100.0,0.0,0.0,100.0,0.0,0.0,38.888888888888886,0.0,75.0,75.0,100.0,0.0,0.0,100.0,0.0,0.0,38.888888888888886
FSD Africa,fsdafrica,12.121212121212121,0.0,0.0,93.93939393939394,0.0,0.0,100.0,84.61538461538461,0.0,32.2973322973323,12.121212121212121,0.0,0.0,93.93939393939394,0.0,0.0,100.0,84.61538461538461,0.0,32.2973322973323
Fundacion Acceso,fundacion-acceso,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fundacion Pacto Especializada en el Apoyo de Iniciativas Sociales,feadin,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222
Fundación Avina,fundacionavina,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,13.88888888888889,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,25.0,13.88888888888889
Fundación de Antropología Forense de Guatemala,fafg,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Fundación Fondo Mujeres del Sur,fms,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,100.0,-,100.0,55.55555555555556
Fundación Gaia Amazonas,gaia,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,25.0,25.0
Fundación Oriéntame,orientame,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Fundo de Investimento e Patrimonio do Abastecimento de Água (FIPAG),fipag,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,55.55555555555556
GALZ,galz,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,66.66666666666666,40.74074074074073,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,66.66666666666666,40.74074074074073
Gates Foundation,bmgf,100.0,100.0,0.0,100.0,100.0,100.0,100.0,68.72649113379903,0.0,74.30294345931101,100.0,100.0,0.0,100.0,100.0,100.0,100.0,68.72649113379903,0.0,74.30294345931101
Gatsby Africa,ga,0.0,0.0,0.0,87.5,0.0,0.0,100.0,100.0,0.0,31.944444444444443,0.0,0.0,0.0,87.5,0.0,0.0,100.0,100.0,0.0,31.944444444444443
"Gavi, the vaccine alliance",gavi,100.0,0.0,0.0,100.0,100.0,88.30715532286213,100.0,57.74647887323944,12.390924956369982,62.04939546138573,100.0,0.0,0.0,100.0,100.0,88.48167539267016,100.0,57.74647887323944,12.390924956369982,62.06878658025328
GEF Secretariat,gef,100.0,39.87341772151899,39.49367088607595,86.20253164556962,0.0,15.063291139240507,100.0,0.0,42.405063291139236,47.0042194092827,100.0,39.87341772151899,39.87341772151899,86.20253164556962,0.0,15.063291139240507,100.0,0.0,42.405063291139236,47.0464135021097
GEMS Education Solutions,mgcubed,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Gender at Work,genderatwork,100.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,85.71428571428571,48.41269841269841,100.0,0.0,0.0,100.0,0.0,0.0,100.0,50.0,85.71428571428571,48.41269841269841
Gender Equality Network,gen,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Gender Links,gl,66.66666666666666,0.0,0.0,100.0,0.0,33.33333333333333,60.0,100.0,0.0,40.0,66.66666666666666,0.0,0.0,100.0,0.0,33.33333333333333,60.0,100.0,0.0,40.0
Geneva International Centre for Humanitarian Demining,gichd,87.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,87.5,29.166666666666668,87.5,0.0,0.0,87.5,0.0,0.0,0.0,0.0,87.5,29.166666666666668
Genome Research Limited,grl,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
GEOMOUN ASBL,geomoun,42.857142857142854,85.71428571428571,85.71428571428571,100.0,0.0,0.0,100.0,40.0,42.857142857142854,55.238095238095234,42.857142857142854,85.71428571428571,85.71428571428571,100.0,0.0,0.0,100.0,40.0,42.857142857142854,55.238095238095234
George Institute for Global Health,tgi_india,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
Germany - Federal Foreign Office,fo_germany,100.0,100.0,0.0,100.0,0.0,0.0,100.0,19.047619047619047,0.0,46.56084656084656,100.0,100.0,0.0,100.0,0.0,0.0,100.0,19.047619047619047,0.0,46.56084656084656
Germany - Ministry for Economic Cooperation and Development,bmz,100.0,77.14047221559743,77.14047221559743,100.0,0.0,74.89864059146197,23.026472692582875,35.863348276395115,0.0,54.22993399907054,100.0,77.14047221559743,77.14047221559743,100.0,0.0,74.89864059146197,23.026472692582875,35.863348276395115,0.0,54.22993399907054
Germany GIZ Non BMZ,giz,100.0,0.0,0.0,100.0,0.0,100.0,100.0,16.666666666666664,0.0,46.2962962962963,100.0,0.0,0.0,100.0,0.0,100.0,100.0,16.666666666666664,0.0,46.2962962962963
GHANA NETHERLANDS BUSINESS & CULTURE COUNCIL,gnbcc,100.0,90.9090909090909,0.0,100.0,0.0,90.9090909090909,100.0,100.0,90.9090909090909,74.74747474747474,100.0,90.9090909090909,81.81818181818183,100.0,0.0,90.9090909090909,100.0,100.0,90.9090909090909,83.83838383838383
Girls Not Brides: The Global Partnership to End Child Marriage,girlsnotbrides,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Girls’ Education Challenge – Fund Manager PwC,gecfundmanagerpwc,100.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,100.0,0.0,-,0.0,33.333333333333336
Giro555 (Stichting Samenwerkende Hulporganisaties),giro555,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
GiveDirectly,givedirectly,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Action Nepal,gan,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Alliance for Livestock Veterinary Medicines,galvmed,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,33.333333333333336
Global Alliance for TB Drug Development,tb-a,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-,0.0,22.22222222222222,100.0,0.0,0.0,0.0,0.0,100.0,0.0,-,0.0,22.22222222222222
Global Anaesthesia Development Partnerships,gadp,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222
Global Antibiotic Research and Development Partnership,gardp,100.0,0.0,0.0,100.0,0.0,0.0,5.88235294117647,-,0.0,22.875816993464053,100.0,0.0,0.0,100.0,0.0,0.0,5.88235294117647,-,0.0,22.875816993464053
Global Canopy,globalcanopy,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Disability Innovation Hub,gdihub,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Focus,globaltfokus,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,33.333333333333336
Global Fund for Community Foundations,gfcf,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-,100.0,33.333333333333336
Global Fund to End Modern Slavery,gfems,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,15.555555555555555,0.0,0.0,0.0,100.0,0.0,0.0,0.0,40.0,0.0,15.555555555555555
Global Green Growth Institute (GGGI),gggi,79.78142076502732,6.284153005464481,6.284153005464481,100.0,0.0,11.748633879781421,100.0,35.18518518518518,95.90163934426229,48.353909465020564,79.78142076502732,6.284153005464481,6.284153005464481,100.0,0.0,11.748633879781421,100.0,35.18518518518518,95.90163934426229,48.353909465020564
Global Impact Investing Network,giin,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,50.0,50.0
Global Innovation Fund,gif,0.0,0.0,0.0,100.0,0.0,9.090909090909092,0.0,75.75757575757575,0.0,20.53872053872054,0.0,0.0,0.0,100.0,0.0,9.090909090909092,0.0,75.75757575757575,0.0,20.53872053872054
Global Integrity,gi,100.0,0.0,0.0,100.0,5.555555555555555,0.0,100.0,100.0,0.0,45.06172839506173,100.0,0.0,0.0,100.0,5.555555555555555,0.0,100.0,100.0,0.0,45.06172839506173
Global Network of People Living with HIV (GNP+),gnpplus,0.0,0.0,0.0,100.0,0.0,0.0,46.666666666666664,30.0,33.33333333333333,23.333333333333332,0.0,0.0,0.0,100.0,0.0,0.0,46.666666666666664,30.0,33.33333333333333,23.333333333333332
Global Network of Sex Work Projects (NSWP),nswp,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Partnership for Education,gpe,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Global Rights Compliance Foundation,grc2018,41.935483870967744,0.0,0.0,100.0,0.0,3.225806451612903,100.0,13.333333333333334,0.0,28.721624850657108,41.935483870967744,0.0,0.0,100.0,0.0,3.225806451612903,100.0,13.333333333333334,0.0,28.721624850657108
Global Shea Alliance,globalshea,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,-,0.0,22.22222222222222
Global Water Partnership,gwp,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,11.111111111111109,0.0,0.0,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,11.111111111111109
Global Witness,globalwitness,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
GlobalGiving.org,globalgiving,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
GOAL,goal,50.0,0.0,0.0,100.0,0.0,50.0,100.0,100.0,0.0,44.44444444444444,50.0,0.0,0.0,100.0,0.0,50.0,100.0,100.0,0.0,44.44444444444444
GOGLA - Global Off-Grid Lighting Association,gogla,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,16.666666666666668
GoodWeave International,goodweave_intl,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Goree Institute,gorin,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Gorongosa Restoration Project,grp,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,33.333333333333336
GPPAC Foundation,gppac,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Grand Bargain Test,wrgb,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Grand Challenges Canada,hgc,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-,0.0,11.11111111111111
Greater Virunga Transboundary Collaboration,gvtc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Greece - Ministry of Foreign Affairs,greece_mfa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Ground Truth Solutions,ground-truth-solutions,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Groupe Pivot Santé Population,gpsp-org,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Grow Asia,growasia,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Grow Movement,growmovement_admin,0.0,0.0,0.0,50.0,0.0,0.0,100.0,100.0,0.0,27.77777777777778,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
GSMA Foundation,gsma_foundation,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,22.22222222222222
Gulu University,guluuni,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Guttmacher Institute,guttmacher,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Hagar International UK,hagar_uk,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Haiti Hospital Appeal,hha,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,55.55555555555556,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,55.55555555555556
"Hala Systems, Inc.",hala_systems,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Hand in Hand International,handinhand,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111
Handicap International Belgique,hib,55.00000000000001,95.0,95.0,100.0,0.0,0.0,100.0,52.63157894736842,55.00000000000001,61.40350877192983,55.00000000000001,95.0,95.0,100.0,0.0,0.0,100.0,52.63157894736842,55.00000000000001,61.40350877192983
Handicap International Federation,hi_fed,20.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,22.22222222222222,20.0,0.0,0.0,100.0,0.0,0.0,80.0,0.0,0.0,22.22222222222222
Handicap International UK,hiuk,62.5,37.5,37.5,93.75,0.0,43.75,100.0,43.75,18.75,48.611111111111114,62.5,37.5,37.5,93.75,0.0,43.75,100.0,43.75,18.75,48.611111111111114
"Harvard Global Research and Support Services, Inc.",harvard_global,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Health Development Initiative,hdi,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,55.55555555555556
Health Insurance Fund,hif,100.0,0.0,0.0,75.0,0.0,0.0,25.0,100.0,75.0,41.666666666666664,100.0,0.0,0.0,75.0,0.0,0.0,25.0,100.0,75.0,41.666666666666664
Health Poverty Action,hpa,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
HealthNet TPO,healthnet,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,100.0,27.77777777777778,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,100.0,27.77777777777778
HealthProm,hp_12,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,44.44444444444444
Healthright International-Kenya,hri,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,22.22222222222222
Healthy Entrepreneurs Foundation,hefoundation,60.0,20.0,20.0,100.0,0.0,40.0,80.0,40.0,100.0,51.111111111111114,60.0,20.0,20.0,100.0,0.0,40.0,80.0,40.0,100.0,51.111111111111114
Heartland Alliance International,ha-i,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,33.333333333333336
Heifer International South Africa,hsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,33.333333333333336
Heifer Nederland,heifernederland,100.0,100.0,100.0,100.0,0.0,33.33333333333333,100.0,66.66666666666666,22.22222222222222,69.13580246913578,100.0,100.0,100.0,100.0,0.0,33.33333333333333,100.0,66.66666666666666,22.22222222222222,69.13580246913578
HelpAge International,helpage_international,100.0,0.0,0.0,100.0,0.0,0.0,100.0,66.66666666666666,0.0,40.74074074074073,100.0,0.0,0.0,100.0,0.0,0.0,100.0,66.66666666666666,0.0,40.74074074074073
HelpAge International UK,ageintl,97.43589743589743,0.0,0.0,100.0,2.564102564102564,5.128205128205128,89.74358974358975,14.285714285714285,0.0,34.350834350834354,97.43589743589743,0.0,0.0,100.0,2.564102564102564,5.128205128205128,89.74358974358975,14.285714285714285,0.0,34.350834350834354
Helvetas Swiss Intercooperation,hsi,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,44.44444444444444,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,44.44444444444444
Hiber for Electronic Media,7iberdotcom,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Higher Population Council,hpc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
HiiL innovating Justice,hiil_mfa,54.54545454545454,0.0,0.0,100.0,0.0,18.181818181818183,36.36363636363637,11.11111111111111,72.72727272727273,32.547699214365885,54.54545454545454,0.0,0.0,100.0,0.0,18.181818181818183,36.36363636363637,11.11111111111111,72.72727272727273,32.547699214365885
Hilfswerk Austria Zimbabwe,hwa-zm,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Hivos,stichting_hivos,37.2093023255814,0.0,0.0,100.0,0.0,18.6046511627907,100.0,23.076923076923077,83.72093023255815,40.29020075531704,37.2093023255814,0.0,0.0,100.0,0.0,20.930232558139537,100.0,23.076923076923077,83.72093023255815,40.54859868813358
HM Revenue and Customs,cbu_hmrc,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,33.333333333333336,0.0,0.0,0.0,100.0,0.0,100.0,100.0,-,0.0,33.333333333333336
HM Treasury,hmtfitb,0.0,0.0,0.0,100.0,0.0,33.33333333333333,0.0,-,0.0,14.814814814814813,0.0,0.0,0.0,100.0,0.0,33.33333333333333,0.0,-,0.0,14.814814814814813
Homeless International,hi,0.0,0.0,0.0,28.57142857142857,0.0,0.0,100.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,28.57142857142857,0.0,0.0,100.0,0.0,0.0,14.285714285714285
Hope and Homes for Children,hhc,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Hope for Children,hfc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,11.11111111111111
Horizons for Green Development,horizons,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
Hospice Africa Ltd,hauk,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444,100.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,44.44444444444444
HRWG Indonesia,hrwg_indonesia,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222
HTSPE,htspe,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,33.333333333333336
Huairou Commission,hc2022,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,83.33333333333334,28.70370370370371,0.0,0.0,0.0,100.0,0.0,0.0,0.0,75.0,83.33333333333334,28.70370370370371
Human Relief Foundation,hrf,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,44.44444444444444,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,44.44444444444444
Humanitarian Quality Assurance Initiative,hqai,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,22.22222222222222
I Choose Life Africa,ke-ngc-3372,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0.0
